#{"t_start": 1787792945.2062597, "env_id": "Ant-v5"}
r,l,t
94.722461,86,178.067417
170.912178,153,178.27999
63.198136,46,178.344405
27.29184,35,178.39276
25.829393,17,178.416312
158.452785,111,178.570185
1309.409912,1000,180.176816
1484.240844,1000,181.546522
117.590816,57,181.625228
93.569995,121,181.790293
345.041324,237,182.115583
39.936304,63,182.202891
28.999989,42,182.262768
43.558811,27,182.300213
58.597129,65,182.390676
33.980164,37,182.442142
120.259883,78,182.551226
197.115885,106,182.698232
1348.617066,1000,184.332812
52.295595,61,184.416291
87.54245,41,184.472688
1259.699792,1000,185.865966
9.06689,12,185.882403
109.879998,94,186.013465
60.664553,77,186.461481
1491.166743,1000,187.877773
1342.73331,1000,189.281062
30.547837,45,189.634622
83.81831,59,189.718469
1044.318648,1000,191.113984
175.251648,134,191.303405
185.938295,162,191.531328
243.377361,132,191.713898
1089.908362,1000,193.377256
52.242664,39,193.43057
1113.083469,1000,194.827705
170.252009,162,195.051698
47.452085,43,195.111885
78.737668,95,195.243813
1125.532582,1000,196.812599
1108.834603,1000,198.212481
1400.515672,1000,199.960829
1245.577118,1000,201.37848
79.986086,50,201.447823
320.996469,229,201.763567
15.746885,14,201.782931
50.852964,48,201.977824
141.969851,93,202.107608
308.947623,236,202.439114
32.944571,45,202.502203
1123.004588,1000,203.924838
35.824119,19,203.951031
76.749095,78,204.060433
760.544396,671,205.170221
68.874311,47,205.23553
139.830812,100,205.382119
118.672981,67,205.477278
161.160335,95,205.610162
178.614552,146,205.812749
146.651147,119,205.980875
89.891791,48,206.047199
93.961514,121,206.214607
83.614742,48,206.281982
439.068922,270,206.655431
37.768732,22,206.686133
1132.909215,1000,208.268153
136.0456,106,208.41545
1144.803411,1000,209.799913
1220.579139,1000,211.500567
91.998509,80,211.613756
64.146391,56,211.691523
115.114964,77,211.798472
62.245497,31,211.841288
102.383821,57,211.921245
44.758919,36,211.971297
371.891024,337,212.435203
55.31435,28,212.474064
109.548193,109,212.624455
111.655096,82,212.739233
96.968481,131,212.919422
351.05255,303,213.336309
152.103183,102,213.478681
57.850051,43,213.539427
24.270804,19,213.56622
176.313864,146,213.769894
44.091335,36,213.820136
120.19204,83,213.93601
145.350271,159,214.365538
89.042488,59,214.449476
1272.296096,1000,215.856617
1109.016659,1000,217.50174
1512.772985,1000,218.935078
42.465029,38,218.987743
327.516989,259,219.343992
1335.085738,1000,220.969013
14.955777,16,220.991107
1507.07656,1000,222.386359
21.06515,22,222.417211
1403.466492,1000,223.969227
49.522078,37,224.021912
226.84071,146,224.224548
97.513716,76,224.33096
1135.168196,1000,225.723024
138.571773,94,225.855401
121.166918,85,225.972963
122.424783,96,226.106184
1147.02293,1000,227.721207
463.662382,286,228.121002
27.362748,27,228.158126
1566.658979,1000,229.777524
169.96606,134,229.964072
178.108565,100,230.102363
137.968335,102,230.242487
436.973544,299,230.650848
1093.145263,1000,232.042596
29.886116,24,232.076195
95.275578,64,232.164855
1203.558227,1000,233.7342
98.843334,112,233.889715
1438.584313,1000,235.285698
91.270188,59,235.367908
91.707785,94,235.498251
26.159432,24,235.532513
88.722861,92,235.873766
108.696849,55,235.95041
1290.300884,1000,237.354756
12.777561,14,237.374639
1519.359934,1000,239.015579
73.143975,57,239.093509
51.787227,40,239.147722
42.933681,24,239.181196
194.431245,121,239.346285
22.000586,10,239.359934
245.385259,130,239.539934
21.896814,33,239.586154
56.478366,61,239.670774
121.80476,101,239.815553
1550.270426,1000,241.205765
51.140359,31,241.249031
299.771564,217,241.550404
24.384493,24,241.583508
1257.644121,1000,243.279912
85.822085,55,243.355718
1545.108186,1000,244.764192
19.923176,33,244.810551
1187.069628,1000,246.532811
39.049537,37,246.584046
35.726561,31,246.626905
39.806458,29,246.667531
1523.639043,1000,248.072328
86.533705,50,248.303322
64.677512,48,248.369232
166.259252,171,248.604618
15.790931,20,248.632608
23.590395,17,248.656144
113.525794,58,248.737689
1495.611952,1000,250.158988
21.176051,49,250.227742
231.013244,146,250.429636
248.279263,200,250.710503
163.201861,93,250.840308
127.702614,96,250.974476
163.839402,171,251.3973
77.743838,35,251.446612
199.523472,103,251.589266
59.919573,99,251.725017
30.931762,23,251.757204
1560.923217,1000,253.167649
39.6061,27,253.20449
301.74196,279,253.589272
1318.893287,1000,255.22603
135.314072,111,255.375339
56.255351,38,255.4259
1144.728013,1000,256.813273
66.55159,43,256.8734
262.771146,136,257.063267
145.782741,149,257.388681
1410.388415,1000,258.791648
114.344819,79,258.900992
34.064927,37,258.953498
376.265659,236,259.279627
1213.247193,1000,260.928474
1442.08187,1000,262.336924
28.98097,29,262.378818
109.463086,149,262.587804
67.41963,44,262.649665
51.271318,38,262.704928
162.26386,131,262.88892
1417.091634,1000,264.506008
485.596056,304,264.93718
221.128734,179,265.190403
23.933353,23,265.2224
79.745,64,265.311385
1568.784054,1000,266.963341
76.326981,55,267.039063
1573.744335,1000,268.454019
1548.238166,1000,270.02456
75.66352,100,270.164753
1105.188291,1000,271.573128
1361.229685,1000,273.258817
34.588639,30,273.30135
106.298682,72,273.403751
137.877803,134,273.591652
1190.197214,1000,275.008401
135.757841,152,275.219907
30.739772,25,275.25526
1138.453747,1000,276.825866
21.552015,15,276.846665
1461.173961,1000,278.250959
1422.8823,1000,279.857853
188.045179,177,280.109527
270.538114,230,280.432942
80.102554,74,280.537394
221.032933,203,280.819083
253.468594,180,281.070051
1203.195152,1000,282.669014
149.694005,98,282.804846
87.260778,50,282.875023
