policy_training_condition,policy_training_seed,evaluation_seed,damage_leg,damage_alpha,episode_return,episode_length,terminated_before_time_limit,forward_distance,lateral_distance,horizontal_distance,mean_forward_speed,mean_horizontal_speed,mean_abs_raw_command_actuator_0,mean_abs_raw_command_actuator_1,mean_abs_raw_command_actuator_2,mean_abs_raw_command_actuator_3,mean_abs_raw_command_actuator_4,mean_abs_raw_command_actuator_5,mean_abs_raw_command_actuator_6,mean_abs_raw_command_actuator_7,mean_abs_applied_command_actuator_0,mean_abs_applied_command_actuator_1,mean_abs_applied_command_actuator_2,mean_abs_applied_command_actuator_3,mean_abs_applied_command_actuator_4,mean_abs_applied_command_actuator_5,mean_abs_applied_command_actuator_6,mean_abs_applied_command_actuator_7
robust,6,401,front_right,0.5,2956.8906823949465,1000,False,10.38665259174993,-0.7625494773868557,10.414606750481196,0.2077330518349986,0.20829213500962393,0.1302493512984365,0.31471841311827303,0.21155164621956646,0.24183997172862293,0.16068290570005775,0.1682647546157241,0.20717262870259584,0.18025386383756994,0.1302493512984365,0.31471841311827303,0.21155164621956646,0.24183997172862293,0.08034145285002887,0.08413237730786205,0.20717262870259584,0.18025386383756994
robust,6,402,front_right,0.5,4232.169704552185,1000,False,94.35902086766761,8.13336367480317,94.70890361402955,1.8871804173533522,1.894178072280591,0.24184291705302893,0.40020863815955815,0.4020049981344491,0.36557139273360373,0.2425408122949302,0.3743234701529145,0.451857695505023,0.44540765015780925,0.24184291705302893,0.40020863815955815,0.4020049981344491,0.36557139273360373,0.1212704061474651,0.18716173507645725,0.451857695505023,0.44540765015780925
robust,6,403,front_right,0.5,3959.2899824471683,1000,False,78.98355312380947,14.036831625751194,80.22115871857824,1.5796710624761894,1.6044231743715647,0.2800110275633633,0.3713457108112052,0.3851850553881377,0.3549762338325381,0.2375551473647356,0.3642784494794905,0.43561937687546015,0.38159021706320345,0.2800110275633633,0.3713457108112052,0.3851850553881377,0.3549762338325381,0.1187775736823678,0.18213922473974525,0.43561937687546015,0.38159021706320345
robust,6,404,front_right,0.5,2978.584127822875,1000,False,12.294216854738787,-1.9903691130300762,12.454289914621684,0.24588433709477575,0.24908579829243369,0.1207607329748571,0.3261428640959784,0.2250703098680824,0.26278945279121396,0.15447197460383177,0.19333931500464677,0.21549202070944012,0.19116086629033088,0.1207607329748571,0.3261428640959784,0.2250703098680824,0.26278945279121396,0.07723598730191589,0.09666965750232338,0.21549202070944012,0.19116086629033088
robust,6,405,front_right,0.5,3672.1138202871375,904,True,77.20457767283456,21.14994510950671,80.04915359812301,1.7080658777175786,1.770998973409801,0.269859095887009,0.3874329380532397,0.4050128102751729,0.36474530832363966,0.2447755950074478,0.37979281165398066,0.445162015810477,0.40987160517133575,0.269859095887009,0.3874329380532397,0.4050128102751729,0.36474530832363966,0.1223877975037239,0.18989640582699033,0.445162015810477,0.40987160517133575
robust,6,406,front_right,0.5,3028.696734150518,1000,False,15.15669994059327,-0.33500069955825595,15.160401662155412,0.3031339988118654,0.30320803324310824,0.11442358456924558,0.341654629082419,0.22759312008880078,0.257868410103023,0.1616116199567914,0.19972720107808709,0.21006120673939585,0.18695861564017832,0.11442358456924558,0.341654629082419,0.22759312008880078,0.257868410103023,0.0808058099783957,0.09986360053904354,0.21006120673939585,0.18695861564017832
robust,6,407,front_right,0.5,4173.923494545855,1000,False,90.95942359274322,12.854432623938953,91.86323082935564,1.8191884718548643,1.837264616587113,0.257517018744722,0.3757977758748457,0.39936885230802,0.3638357849828899,0.2513504757843912,0.3759765267819166,0.46300187430903317,0.4237596255391836,0.257517018744722,0.3757977758748457,0.39936885230802,0.3638357849828899,0.1256752378921956,0.1879882633909583,0.46300187430903317,0.4237596255391836
robust,6,408,front_right,0.5,3111.627933515751,1000,False,18.7882613799922,-3.4150515836141464,19.096108059016945,0.375765227599844,0.3819221611803389,0.14058793539181352,0.21284992064442484,0.24355936611630022,0.23904049475491046,0.18044654144719244,0.15158797470480204,0.24532274221628905,0.22019281646050512,0.14058793539181352,0.21284992064442484,0.24355936611630022,0.23904049475491046,0.09022327072359622,0.07579398735240102,0.24532274221628905,0.22019281646050512
robust,6,409,front_right,0.5,4214.772678067373,1000,False,93.53184636833757,11.923862596638507,94.28883700785484,1.8706369273667514,1.8857767401570968,0.2548876309003681,0.40312318003550174,0.4165416665393859,0.3629293460212648,0.23997954179719092,0.3769006078541279,0.4498326460067183,0.42757469896413386,0.2548876309003681,0.40312318003550174,0.4165416665393859,0.3629293460212648,0.11998977089859546,0.18845030392706394,0.4498326460067183,0.42757469896413386
robust,6,400,back_left,0.5,4062.354781597039,1000,False,77.68267665143956,-16.82020612558533,79.48281314749303,1.5536535330287913,1.5896562629498607,0.19307862514816224,0.32422316865995526,0.3621674086693674,0.3574503793716431,0.24130160296708345,0.34729276316985486,0.4970683754235506,0.4480159252788872,0.19307862514816224,0.32422316865995526,0.3621674086693674,0.3574503793716431,0.24130160296708345,0.34729276316985486,0.2485341877117753,0.2240079626394436
robust,6,401,back_left,0.5,4137.104319555173,1000,False,84.72174666943077,-14.912551673139294,86.02417425423654,1.6944349333886155,1.7204834850847308,0.22199596915580333,0.3311114972960204,0.4181477714870125,0.379022915199399,0.2451073284968734,0.3824300072044134,0.5576870496124029,0.5096318957619369,0.22199596915580333,0.3311114972960204,0.4181477714870125,0.379022915199399,0.2451073284968734,0.3824300072044134,0.27884352480620145,0.25481594788096845
robust,6,402,back_left,0.5,3827.1912227125713,1000,False,62.40085225522718,-14.008079185292132,63.95383213412708,1.2480170451045436,1.2790766426825417,0.1680969623886049,0.32506247255392373,0.2997832454778254,0.34901750926300884,0.19641623222827911,0.3268041835986078,0.41503793964534996,0.39513168327696624,0.1680969623886049,0.32506247255392373,0.2997832454778254,0.34901750926300884,0.19641623222827911,0.3268041835986078,0.20751896982267498,0.19756584163848312
robust,6,403,back_left,0.5,4143.404533096187,1000,False,84.54312303445982,-17.358952447665416,86.3068530448198,1.6908624606891964,1.726137060896396,0.21192356017977,0.33279520126711576,0.4076530455816537,0.3735368568003178,0.2518498643413186,0.3857152606882155,0.5446503976713866,0.5083071739748121,0.21192356017977,0.33279520126711576,0.4076530455816537,0.3735368568003178,0.2518498643413186,0.3857152606882155,0.2723251988356933,0.25415358698740603
robust,6,404,back_left,0.5,4410.105828940722,1000,False,97.8878785210919,-18.000928477971833,99.52924287579557,1.9577575704218382,1.9905848575159115,0.19876077542826534,0.3253232869403437,0.4150361758545041,0.3784438184164464,0.24099766121804714,0.38972397267445924,0.5637657311875374,0.5047016881853342,0.19876077542826534,0.3253232869403437,0.4150361758545041,0.3784438184164464,0.24099766121804714,0.38972397267445924,0.2818828655937687,0.2523508440926671
