policy_training_condition,policy_training_seed,tag,environment_steps,value
robust,7,train/approx_kl,3268608,0.01586846634745598
robust,7,train/approx_kl,3276800,0.011999188922345638
robust,7,train/approx_kl,3284992,0.01297664176672697
robust,7,train/approx_kl,3293184,0.013987068086862564
robust,7,train/approx_kl,3301376,0.012741170823574066
robust,7,train/approx_kl,3309568,0.0119185084477067
robust,7,train/approx_kl,3317760,0.009896395727992058
robust,7,train/approx_kl,3325952,0.013676262460649014
robust,7,train/approx_kl,3334144,0.013031641952693462
robust,7,train/approx_kl,3342336,0.013136138208210468
robust,7,train/approx_kl,3350528,0.01313074305653572
robust,7,train/approx_kl,3358720,0.01460010465234518
robust,7,train/approx_kl,3366912,0.011373981833457947
robust,7,train/approx_kl,3375104,0.013441696763038635
robust,7,train/approx_kl,3383296,0.012119177728891373
robust,7,train/approx_kl,3391488,0.012830473482608795
robust,7,train/approx_kl,3399680,0.014834859408438206
robust,7,train/approx_kl,3407872,0.014688066206872463
robust,7,train/approx_kl,3416064,0.01325234491378069
robust,7,train/approx_kl,3424256,0.012640580534934998
robust,7,train/approx_kl,3432448,0.013483135960996151
robust,7,train/approx_kl,3440640,0.013048875145614147
robust,7,train/approx_kl,3448832,0.014331095851957798
robust,7,train/approx_kl,3457024,0.011843766085803509
robust,7,train/approx_kl,3465216,0.011122170835733414
robust,7,train/approx_kl,3473408,0.012567034922540188
robust,7,train/approx_kl,3481600,0.012171080335974693
robust,7,train/approx_kl,3489792,0.021974653005599976
robust,7,train/approx_kl,3497984,0.013660809025168419
robust,7,train/approx_kl,3506176,0.014268827624619007
robust,7,train/approx_kl,3514368,0.01416817493736744
robust,7,train/approx_kl,3522560,0.012343930080533028
robust,7,train/approx_kl,3530752,0.035883981734514236
robust,7,train/approx_kl,3538944,0.012470744550228119
robust,7,train/approx_kl,3547136,0.013178861699998379
robust,7,train/approx_kl,3555328,0.010600760579109192
robust,7,train/approx_kl,3563520,0.010499149560928345
robust,7,train/approx_kl,3571712,0.011871463619172573
robust,7,train/approx_kl,3579904,0.0148597601801157
robust,7,train/approx_kl,3588096,0.012119922786951065
robust,7,train/approx_kl,3596288,0.0124182915315032
robust,7,train/approx_kl,3604480,0.013384093530476093
robust,7,train/approx_kl,3612672,0.01920235902070999
robust,7,train/approx_kl,3620864,0.020976759493350983
robust,7,train/approx_kl,3629056,0.014163319021463394
robust,7,train/approx_kl,3637248,0.013863096944987774
robust,7,train/approx_kl,3645440,0.013184023089706898
robust,7,train/approx_kl,3653632,0.013141515664756298
robust,7,train/approx_kl,3661824,0.006331847980618477
robust,7,train/approx_kl,3670016,0.03555851802229881
robust,7,train/approx_kl,3678208,0.01310055237263441
robust,7,train/approx_kl,3686400,0.012798243202269077
robust,7,train/approx_kl,3694592,0.012444947846233845
robust,7,train/approx_kl,3702784,0.010064157657325268
robust,7,train/approx_kl,3710976,0.012626102194190025
robust,7,train/approx_kl,3719168,0.0068096318282186985
robust,7,train/approx_kl,3727360,0.014602991752326488
robust,7,train/approx_kl,3735552,0.012536163441836834
robust,7,train/approx_kl,3743744,0.013304178602993488
robust,7,train/approx_kl,3751936,0.01199332531541586
robust,7,train/approx_kl,3760128,0.01454735267907381
robust,7,train/approx_kl,3768320,0.012482916936278343
robust,7,train/approx_kl,3776512,0.02314259111881256
robust,7,train/approx_kl,3784704,0.015272179618477821
robust,7,train/approx_kl,3792896,0.02123408019542694
robust,7,train/approx_kl,3801088,0.011928887106478214
robust,7,train/approx_kl,3809280,0.022683152928948402
robust,7,train/approx_kl,3817472,0.01224537380039692
robust,7,train/approx_kl,3825664,0.013709552586078644
robust,7,train/approx_kl,3833856,0.010065129026770592
robust,7,train/approx_kl,3842048,0.024239370599389076
robust,7,train/approx_kl,3850240,0.0205201655626297
robust,7,train/approx_kl,3858432,0.012414124794304371
robust,7,train/approx_kl,3866624,0.01014003250747919
robust,7,train/approx_kl,3874816,0.013437054120004177
robust,7,train/approx_kl,3883008,0.015147997066378593
robust,7,train/approx_kl,3891200,0.02178936079144478
robust,7,train/approx_kl,3899392,0.015530502423644066
robust,7,train/approx_kl,3907584,0.009029611945152283
robust,7,train/approx_kl,3915776,0.010490832850337029
robust,7,train/approx_kl,3923968,0.012386000715196133
robust,7,train/approx_kl,3932160,0.013548256829380989
robust,7,train/approx_kl,3940352,0.012168072164058685
robust,7,train/approx_kl,3948544,0.02184494212269783
robust,7,train/approx_kl,3956736,0.007401191629469395
robust,7,train/approx_kl,3964928,0.025368377566337585
robust,7,train/approx_kl,3973120,0.023166343569755554
robust,7,train/approx_kl,3981312,0.010725525207817554
robust,7,train/approx_kl,3989504,0.011473963968455791
robust,7,train/approx_kl,3997696,0.010493922978639603
robust,7,train/approx_kl,4005888,0.019729167222976685
robust,7,train/approx_kl,4014080,0.014107601717114449
robust,7,train/approx_kl,4022272,0.020426031202077866
robust,7,train/approx_kl,4030464,0.011964782141149044
robust,7,train/approx_kl,4038656,0.029125403612852097
robust,7,train/approx_kl,4046848,0.024493174627423286
robust,7,train/approx_kl,4055040,0.020135624334216118
robust,7,train/approx_kl,4063232,0.011486046016216278
robust,7,train/approx_kl,4071424,0.017289403825998306
robust,7,train/approx_kl,4079616,0.012861472554504871
robust,7,train/approx_kl,4087808,0.011998362839221954
robust,7,train/approx_kl,4096000,0.019244663417339325
robust,7,train/approx_kl,4104192,0.010608704760670662
robust,7,train/approx_kl,4112384,0.01980094239115715
robust,7,train/approx_kl,4120576,0.01118957344442606
robust,7,train/approx_kl,4128768,0.013126583769917488
robust,7,train/approx_kl,4136960,0.01841389201581478
robust,7,train/approx_kl,4145152,0.013644585385918617
robust,7,train/approx_kl,4153344,0.0128443893045187
robust,7,train/approx_kl,4161536,0.01958753541111946
robust,7,train/approx_kl,4169728,0.021134674549102783
robust,7,train/approx_kl,4177920,0.02230040915310383
robust,7,train/approx_kl,4186112,0.010743025690317154
robust,7,train/approx_kl,4194304,0.025616075843572617
robust,7,train/approx_kl,4202496,0.018919553607702255
robust,7,train/approx_kl,4210688,0.011595985852181911
robust,7,train/approx_kl,4218880,0.010988936759531498
robust,7,train/approx_kl,4227072,0.011319034732878208
robust,7,train/approx_kl,4235264,0.012488984502851963
robust,7,train/approx_kl,4243456,0.012884983792901039
robust,7,train/approx_kl,4251648,0.011397771537303925
robust,7,train/approx_kl,4259840,0.012450224719941616
robust,7,train/approx_kl,4268032,0.011633085086941719
robust,7,train/approx_kl,4276224,0.012283981777727604
robust,7,train/approx_kl,4284416,0.013223479501903057
robust,7,train/approx_kl,4292608,0.02145526371896267
robust,7,train/approx_kl,4300800,0.012635053135454655
robust,7,train/approx_kl,4308992,0.02358638122677803
robust,7,train/approx_kl,4317184,0.03113286755979061
robust,7,train/approx_kl,4325376,0.02045981027185917
robust,7,train/approx_kl,4333568,0.010293190367519855
robust,7,train/approx_kl,4341760,0.01281057856976986
robust,7,train/approx_kl,4349952,0.013184095732867718
robust,7,train/approx_kl,4358144,0.018285134807229042
robust,7,train/approx_kl,4366336,0.01181239914149046
robust,7,train/approx_kl,4374528,0.013998128473758698
robust,7,train/approx_kl,4382720,0.011356048285961151
robust,7,train/approx_kl,4390912,0.01133042573928833
robust,7,train/approx_kl,4399104,0.008012444712221622
robust,7,train/approx_kl,4407296,0.02166651375591755
robust,7,train/approx_kl,4415488,0.024234728887677193
robust,7,train/approx_kl,4423680,0.01908555068075657
robust,7,train/approx_kl,4431872,0.01169437076896429
robust,7,train/approx_kl,4440064,0.0177522711455822
robust,7,train/approx_kl,4448256,0.02468107081949711
robust,7,train/approx_kl,4456448,0.011401842348277569
robust,7,train/approx_kl,4464640,0.020237259566783905
robust,7,train/approx_kl,4472832,0.012164751067757607
robust,7,train/approx_kl,4481024,0.01872125081717968
robust,7,train/approx_kl,4489216,0.011586034670472145
robust,7,train/approx_kl,4497408,0.01880401186645031
robust,7,train/approx_kl,4505600,0.021378913894295692
robust,7,train/approx_kl,4513792,0.02187533490359783
robust,7,train/approx_kl,4521984,0.020213494077324867
robust,7,train/approx_kl,4530176,0.02036265842616558
robust,7,train/approx_kl,4538368,0.01869162730872631
robust,7,train/approx_kl,4546560,0.018191203474998474
robust,7,train/approx_kl,4554752,0.019545337185263634
robust,7,train/approx_kl,4562944,0.021653691306710243
robust,7,train/approx_kl,4571136,0.019376322627067566
robust,7,train/approx_kl,4579328,0.023056672886013985
robust,7,train/approx_kl,4587520,0.01941673643887043
robust,7,train/approx_kl,4595712,0.02147894911468029
robust,7,train/approx_kl,4603904,0.012563411146402359
robust,7,train/approx_kl,4612096,0.022418951615691185
robust,7,train/approx_kl,4620288,0.017689893022179604
robust,7,train/approx_kl,4628480,0.023985356092453003
robust,7,train/approx_kl,4636672,0.009961575269699097
robust,7,train/approx_kl,4644864,0.020938627421855927
robust,7,train/approx_kl,4653056,0.009424745105206966
robust,7,train/approx_kl,4661248,0.019224952906370163
robust,7,train/approx_kl,4669440,0.01943175680935383
robust,7,train/approx_kl,4677632,0.02373427525162697
robust,7,train/approx_kl,4685824,0.0206143818795681
robust,7,train/approx_kl,4694016,0.01725998893380165
robust,7,train/approx_kl,4702208,0.018700284883379936
robust,7,train/approx_kl,4710400,0.021768227219581604
robust,7,train/approx_kl,4718592,0.020170802250504494
robust,7,train/approx_kl,4726784,0.018461110070347786
robust,7,train/approx_kl,4734976,0.019437918439507484
robust,7,train/approx_kl,4743168,0.011727086268365383
robust,7,train/approx_kl,4751360,0.017414091154932976
robust,7,train/approx_kl,4759552,0.019182194024324417
robust,7,train/approx_kl,4767744,0.011189727112650871
robust,7,train/approx_kl,4775936,0.018565712496638298
robust,7,train/approx_kl,4784128,0.018837004899978638
robust,7,train/approx_kl,4792320,0.02134990505874157
robust,7,train/approx_kl,4800512,0.021712634712457657
robust,7,train/approx_kl,4808704,0.02025570347905159
robust,7,train/approx_kl,4816896,0.019350489601492882
robust,7,train/approx_kl,4825088,0.020781639963388443
robust,7,train/approx_kl,4833280,0.019555900245904922
robust,7,train/approx_kl,4841472,0.01770705170929432
robust,7,train/approx_kl,4849664,0.022418312728405
robust,7,train/approx_kl,4857856,0.020414534956216812
robust,7,train/approx_kl,4866048,0.019366664811968803
robust,7,train/approx_kl,4874240,0.023853499442338943
robust,7,train/approx_kl,4882432,0.009606841020286083
robust,7,train/approx_kl,4890624,0.01928732730448246
robust,7,train/approx_kl,4898816,0.019107962027192116
robust,7,train/approx_kl,4907008,0.018511639907956123
robust,7,train/approx_kl,4915200,0.020737966522574425
robust,7,train/approx_kl,4923392,0.019343247637152672
robust,7,train/approx_kl,4931584,0.02022857777774334
robust,7,train/approx_kl,4939776,0.011128895916044712
robust,7,train/approx_kl,4947968,0.020157858729362488
robust,7,train/approx_kl,4956160,0.0196220763027668
robust,7,train/approx_kl,4964352,0.019579904153943062
robust,7,train/approx_kl,4972544,0.012366553768515587
robust,7,train/approx_kl,4980736,0.01022223848849535
robust,7,train/approx_kl,4988928,0.02089441567659378
robust,7,train/approx_kl,4997120,0.017534883692860603
robust,7,train/approx_kl,5005312,0.020595811307430267
robust,7,train/clip_fraction,16384,0.19993965327739716
robust,7,train/clip_fraction,24576,0.19107022881507874
robust,7,train/clip_fraction,32768,0.15171682834625244
robust,7,train/clip_fraction,40960,0.19031119346618652
robust,7,train/clip_fraction,49152,0.2028174251317978
robust,7,train/clip_fraction,57344,0.1695365607738495
robust,7,train/clip_fraction,65536,0.1910361796617508
robust,7,train/clip_fraction,73728,0.20754076540470123
robust,7,train/clip_fraction,81920,0.1894329935312271
robust,7,train/clip_fraction,90112,0.18176020681858063
robust,7,train/clip_fraction,98304,0.2117891013622284
robust,7,train/clip_fraction,106496,0.190585196018219
robust,7,train/clip_fraction,114688,0.20087948441505432
robust,7,train/clip_fraction,122880,0.19020600616931915
robust,7,train/clip_fraction,131072,0.20105421543121338
robust,7,train/clip_fraction,139264,0.20000000298023224
robust,7,train/clip_fraction,147456,0.2013995349407196
robust,7,train/clip_fraction,155648,0.19631409645080566
robust,7,train/clip_fraction,163840,0.18203124403953552
robust,7,train/clip_fraction,172032,0.15000000596046448
robust,7,train/clip_fraction,180224,0.18783967196941376
robust,7,train/clip_fraction,188416,0.15853658318519592
robust,7,train/clip_fraction,196608,0.1985367089509964
robust,7,train/clip_fraction,204800,0.19361412525177002
robust,7,train/clip_fraction,212992,0.1899671107530594
robust,7,train/clip_fraction,221184,0.1978679895401001
robust,7,train/clip_fraction,229376,0.19695059955120087
robust,7,train/clip_fraction,237568,0.17435024678707123
robust,7,train/clip_fraction,245760,0.16167092323303223
robust,7,train/clip_fraction,253952,0.1859654039144516
robust,7,train/clip_fraction,262144,0.20951704680919647
robust,7,train/clip_fraction,270336,0.18843482434749603
robust,7,train/clip_fraction,278528,0.15811820328235626
robust,7,train/clip_fraction,286720,0.15509259700775146
robust,7,train/clip_fraction,294912,0.19750000536441803
robust,7,train/clip_fraction,303104,0.1893518567085266
robust,7,train/clip_fraction,311296,0.21075858175754547
robust,7,train/clip_fraction,319488,0.22159090638160706
robust,7,train/clip_fraction,327680,0.18666507303714752
robust,7,train/clip_fraction,335872,0.19706156849861145
robust,7,train/clip_fraction,344064,0.21502293646335602
robust,7,train/clip_fraction,352256,0.1977941244840622
robust,7,train/clip_fraction,360448,0.15510110557079315
robust,7,train/clip_fraction,368640,0.20201881229877472
robust,7,train/clip_fraction,376832,0.17520254850387573
robust,7,train/clip_fraction,385024,0.16458334028720856
robust,7,train/clip_fraction,393216,0.1674107164144516
robust,7,train/clip_fraction,401408,0.1898205429315567
robust,7,train/clip_fraction,409600,0.18484042584896088
robust,7,train/clip_fraction,417792,0.17953431606292725
robust,7,train/clip_fraction,425984,0.18643465638160706
robust,7,train/clip_fraction,434176,0.20552007853984833
robust,7,train/clip_fraction,442368,0.1640625
robust,7,train/clip_fraction,450560,0.18444684147834778
robust,7,train/clip_fraction,458752,0.20352225005626678
robust,7,train/clip_fraction,466944,0.22040720283985138
robust,7,train/clip_fraction,475136,0.21310484409332275
robust,7,train/clip_fraction,483328,0.17794117331504822
robust,7,train/clip_fraction,491520,0.2136176973581314
robust,7,train/clip_fraction,499712,0.1745477020740509
robust,7,train/clip_fraction,507904,0.18408764898777008
robust,7,train/clip_fraction,516096,0.1760670691728592
robust,7,train/clip_fraction,524288,0.19566760957241058
robust,7,train/clip_fraction,532480,0.1335495263338089
robust,7,train/clip_fraction,540672,0.16285210847854614
robust,7,train/clip_fraction,548864,0.20547565817832947
robust,7,train/clip_fraction,557056,0.1895161271095276
robust,7,train/clip_fraction,565248,0.18533416092395782
robust,7,train/clip_fraction,573440,0.13833841681480408
robust,7,train/clip_fraction,581632,0.2089213728904724
robust,7,train/clip_fraction,589824,0.19325657188892365
robust,7,train/clip_fraction,598016,0.17715372145175934
robust,7,train/clip_fraction,606208,0.16397471725940704
robust,7,train/clip_fraction,614400,0.18051470816135406
robust,7,train/clip_fraction,622592,0.20402644574642181
robust,7,train/clip_fraction,630784,0.181547611951828
robust,7,train/clip_fraction,638976,0.20010080933570862
robust,7,train/clip_fraction,647168,0.22142454981803894
robust,7,train/clip_fraction,655360,0.190476194024086
robust,7,train/clip_fraction,663552,0.1696428507566452
robust,7,train/clip_fraction,671744,0.2005208283662796
robust,7,train/clip_fraction,679936,0.22065217792987823
robust,7,train/clip_fraction,688128,0.13638770580291748
robust,7,train/clip_fraction,696320,0.17666903138160706
robust,7,train/clip_fraction,704512,0.1713709682226181
robust,7,train/clip_fraction,712704,0.20141005516052246
robust,7,train/clip_fraction,720896,0.18400493264198303
robust,7,train/clip_fraction,729088,0.17451053857803345
robust,7,train/clip_fraction,737280,0.2264404296875
robust,7,train/clip_fraction,745472,0.14609375596046448
robust,7,train/clip_fraction,753664,0.1863606721162796
robust,7,train/clip_fraction,761856,0.12031249701976776
robust,7,train/clip_fraction,770048,0.2021484375
robust,7,train/clip_fraction,778240,0.1979166716337204
robust,7,train/clip_fraction,786432,0.22353830933570862
robust,7,train/clip_fraction,794624,0.1430288404226303
robust,7,train/clip_fraction,802816,0.21078431606292725
robust,7,train/clip_fraction,811008,0.16604477167129517
robust,7,train/clip_fraction,819200,0.18770559132099152
robust,7,train/clip_fraction,827392,0.18027052283287048
robust,7,train/clip_fraction,835584,0.2068749964237213
robust,7,train/clip_fraction,843776,0.19236111640930176
robust,7,train/clip_fraction,851968,0.21875
robust,7,train/clip_fraction,860160,0.19658800959587097
robust,7,train/clip_fraction,868352,0.16042877733707428
robust,7,train/clip_fraction,876544,0.1901041716337204
robust,7,train/clip_fraction,884736,0.18385416269302368
robust,7,train/clip_fraction,892928,0.1701388955116272
robust,7,train/clip_fraction,901120,0.17652027308940887
robust,7,train/clip_fraction,909312,0.15182290971279144
robust,7,train/clip_fraction,917504,0.167658731341362
robust,7,train/clip_fraction,925696,0.15409483015537262
robust,7,train/clip_fraction,933888,0.18707770109176636
robust,7,train/clip_fraction,942080,0.1220439225435257
robust,7,train/clip_fraction,950272,0.1922401636838913
robust,7,train/clip_fraction,958464,0.1578824669122696
robust,7,train/clip_fraction,966656,0.16390305757522583
robust,7,train/clip_fraction,974848,0.16249999403953552
robust,7,train/clip_fraction,983040,0.2135416716337204
robust,7,train/clip_fraction,991232,0.1702665388584137
robust,7,train/clip_fraction,999424,0.18567369878292084
robust,7,train/clip_fraction,1007616,0.180419921875
robust,7,train/clip_fraction,1015808,0.18300189077854156
robust,7,train/clip_fraction,1024000,0.21875
robust,7,train/clip_fraction,1032192,0.23058712482452393
robust,7,train/clip_fraction,1040384,0.20614346861839294
robust,7,train/clip_fraction,1048576,0.20801526308059692
robust,7,train/clip_fraction,1056768,0.13098403811454773
robust,7,train/clip_fraction,1064960,0.15962009131908417
robust,7,train/clip_fraction,1073152,0.16366524994373322
robust,7,train/clip_fraction,1081344,0.1902083307504654
robust,7,train/clip_fraction,1089536,0.2053571492433548
robust,7,train/clip_fraction,1097728,0.1921410858631134
robust,7,train/clip_fraction,1105920,0.1960495263338089
robust,7,train/clip_fraction,1114112,0.14749999344348907
robust,7,train/clip_fraction,1122304,0.16814365983009338
robust,7,train/clip_fraction,1130496,0.19388440251350403
robust,7,train/clip_fraction,1138688,0.2301919311285019
robust,7,train/clip_fraction,1146880,0.2009154111146927
robust,7,train/clip_fraction,1155072,0.21369485557079315
robust,7,train/clip_fraction,1163264,0.18730469048023224
robust,7,train/clip_fraction,1171456,0.18733198940753937
robust,7,train/clip_fraction,1179648,0.2186288833618164
robust,7,train/clip_fraction,1187840,0.10901988297700882
robust,7,train/clip_fraction,1196032,0.17724609375
robust,7,train/clip_fraction,1204224,0.18730221688747406
robust,7,train/clip_fraction,1212416,0.2238212674856186
robust,7,train/clip_fraction,1220608,0.2121642529964447
robust,7,train/clip_fraction,1228800,0.18855337798595428
robust,7,train/clip_fraction,1236992,0.18176020681858063
robust,7,train/clip_fraction,1245184,0.1573660671710968
robust,7,train/clip_fraction,1253376,0.20389851927757263
robust,7,train/clip_fraction,1261568,0.12818877398967743
robust,7,train/clip_fraction,1269760,0.1830100566148758
robust,7,train/clip_fraction,1277952,0.1875
robust,7,train/clip_fraction,1286144,0.17313508689403534
robust,7,train/clip_fraction,1294336,0.17828525602817535
robust,7,train/clip_fraction,1302528,0.15758928656578064
robust,7,train/clip_fraction,1310720,0.21779580414295197
robust,7,train/clip_fraction,1318912,0.18875718116760254
robust,7,train/clip_fraction,1327104,0.16875000298023224
robust,7,train/clip_fraction,1335296,0.1560235470533371
robust,7,train/clip_fraction,1343488,0.21469907462596893
robust,7,train/clip_fraction,1351680,0.1512182205915451
robust,7,train/clip_fraction,1359872,0.19896940886974335
robust,7,train/clip_fraction,1368064,0.09260670840740204
robust,7,train/clip_fraction,1376256,0.2179214060306549
robust,7,train/clip_fraction,1384448,0.18697331845760345
robust,7,train/clip_fraction,1392640,0.21179288625717163
robust,7,train/clip_fraction,1400832,0.215984508395195
robust,7,train/clip_fraction,1409024,0.21088361740112305
robust,7,train/clip_fraction,1417216,0.17925824224948883
robust,7,train/clip_fraction,1425408,0.197265625
robust,7,train/clip_fraction,1433600,0.16383928060531616
robust,7,train/clip_fraction,1441792,0.15881849825382233
robust,7,train/clip_fraction,1449984,0.17537006735801697
robust,7,train/clip_fraction,1458176,0.15080492198467255
robust,7,train/clip_fraction,1466368,0.19052419066429138
robust,7,train/clip_fraction,1474560,0.20726799964904785
robust,7,train/clip_fraction,1482752,0.17007902264595032
robust,7,train/clip_fraction,1490944,0.1297433078289032
robust,7,train/clip_fraction,1499136,0.1788194477558136
robust,7,train/clip_fraction,1507328,0.1959347277879715
robust,7,train/clip_fraction,1515520,0.1349431872367859
robust,7,train/clip_fraction,1523712,0.21346153318881989
robust,7,train/clip_fraction,1531904,0.21718749403953552
robust,7,train/clip_fraction,1540096,0.2071220874786377
robust,7,train/clip_fraction,1548288,0.17054520547389984
robust,7,train/clip_fraction,1556480,0.1818014681339264
robust,7,train/clip_fraction,1564672,0.16539634764194489
robust,7,train/clip_fraction,1572864,0.17442908883094788
robust,7,train/clip_fraction,1581056,0.16650390625
robust,7,train/clip_fraction,1589248,0.17939814925193787
robust,7,train/clip_fraction,1597440,0.18817204236984253
robust,7,train/clip_fraction,1605632,0.1362028270959854
robust,7,train/clip_fraction,1613824,0.18894974887371063
robust,7,train/clip_fraction,1622016,0.1822916716337204
robust,7,train/clip_fraction,1630208,0.21305717527866364
robust,7,train/clip_fraction,1638400,0.2060883641242981
robust,7,train/clip_fraction,1646592,0.15379464626312256
robust,7,train/clip_fraction,1654784,0.19259129464626312
robust,7,train/clip_fraction,1662976,0.13570602238178253
robust,7,train/clip_fraction,1671168,0.19856195151805878
robust,7,train/clip_fraction,1679360,0.20137499272823334
robust,7,train/clip_fraction,1687552,0.1591082364320755
robust,7,train/clip_fraction,1695744,0.1546415388584137
robust,7,train/clip_fraction,1703936,0.19538164138793945
robust,7,train/clip_fraction,1712128,0.1763392835855484
robust,7,train/clip_fraction,1720320,0.20007622241973877
robust,7,train/clip_fraction,1728512,0.15459279716014862
robust,7,train/clip_fraction,1736704,0.16833333671092987
robust,7,train/clip_fraction,1744896,0.19641011953353882
robust,7,train/clip_fraction,1753088,0.19988566637039185
robust,7,train/clip_fraction,1761280,0.1978124976158142
robust,7,train/clip_fraction,1769472,0.13750000298023224
robust,7,train/clip_fraction,1777664,0.14088115096092224
robust,7,train/clip_fraction,1785856,0.17208614945411682
robust,7,train/clip_fraction,1794048,0.17273351550102234
robust,7,train/clip_fraction,1802240,0.19963592290878296
robust,7,train/clip_fraction,1810432,0.14699074625968933
robust,7,train/clip_fraction,1818624,0.2005787044763565
robust,7,train/clip_fraction,1826816,0.19881466031074524
robust,7,train/clip_fraction,1835008,0.19983552396297455
robust,7,train/clip_fraction,1843200,0.19759778678417206
robust,7,train/clip_fraction,1851392,0.18199999630451202
robust,7,train/clip_fraction,1859584,0.15439967811107635
robust,7,train/clip_fraction,1867776,0.18491972982883453
robust,7,train/clip_fraction,1875968,0.13810484111309052
robust,7,train/clip_fraction,1884160,0.20074152946472168
robust,7,train/clip_fraction,1892352,0.18300513923168182
robust,7,train/clip_fraction,1900544,0.18252059817314148
robust,7,train/clip_fraction,1908736,0.2143702656030655
robust,7,train/clip_fraction,1916928,0.18397177755832672
robust,7,train/clip_fraction,1925120,0.16587935388088226
robust,7,train/clip_fraction,1933312,0.1983816921710968
robust,7,train/clip_fraction,1941504,0.20134320855140686
robust,7,train/clip_fraction,1949696,0.1784157007932663
robust,7,train/clip_fraction,1957888,0.17006340622901917
robust,7,train/clip_fraction,1966080,0.1983506977558136
robust,7,train/clip_fraction,1974272,0.20484744012355804
robust,7,train/clip_fraction,1982464,0.12993420660495758
robust,7,train/clip_fraction,1990656,0.18437500298023224
robust,7,train/clip_fraction,1998848,0.19477370381355286
robust,7,train/clip_fraction,2007040,0.23381410539150238
robust,7,train/clip_fraction,2015232,0.17307692766189575
robust,7,train/clip_fraction,2023424,0.17925824224948883
robust,7,train/clip_fraction,2031616,0.18954439461231232
robust,7,train/clip_fraction,2039808,0.22095218300819397
robust,7,train/clip_fraction,2048000,0.177526593208313
robust,7,train/clip_fraction,2056192,0.19062499701976776
robust,7,train/clip_fraction,2064384,0.208152174949646
robust,7,train/clip_fraction,2072576,0.1904481202363968
robust,7,train/clip_fraction,2080768,0.1785201132297516
robust,7,train/clip_fraction,2088960,0.17418982088565826
robust,7,train/clip_fraction,2097152,0.1601027399301529
robust,7,train/clip_fraction,2105344,0.11615566164255142
robust,7,train/clip_fraction,2113536,0.15204326808452606
robust,7,train/clip_fraction,2121728,0.19249999523162842
robust,7,train/clip_fraction,2129920,0.15453767776489258
robust,7,train/clip_fraction,2138112,0.1974789947271347
robust,7,train/clip_fraction,2146304,0.16715116798877716
robust,7,train/clip_fraction,2154496,0.17249999940395355
robust,7,train/clip_fraction,2162688,0.15649038553237915
robust,7,train/clip_fraction,2170880,0.1904296875
robust,7,train/clip_fraction,2179072,0.20076650381088257
robust,7,train/clip_fraction,2187264,0.20820629596710205
robust,7,train/clip_fraction,2195456,0.1500495970249176
robust,7,train/clip_fraction,2203648,0.18854166567325592
robust,7,train/clip_fraction,2211840,0.14562499523162842
robust,7,train/clip_fraction,2220032,0.19693395495414734
robust,7,train/clip_fraction,2228224,0.2087673544883728
robust,7,train/clip_fraction,2236416,0.15291666984558105
robust,7,train/clip_fraction,2244608,0.1544569730758667
robust,7,train/clip_fraction,2252800,0.1547916680574417
robust,7,train/clip_fraction,2260992,0.20009328424930573
robust,7,train/clip_fraction,2269184,0.17911183834075928
robust,7,train/clip_fraction,2277376,0.22591635584831238
robust,7,train/clip_fraction,2285568,0.1543269157409668
robust,7,train/clip_fraction,2293760,0.2015306055545807
robust,7,train/clip_fraction,2301952,0.17257724702358246
robust,7,train/clip_fraction,2310144,0.14726027846336365
robust,7,train/clip_fraction,2318336,0.15186403691768646
robust,7,train/clip_fraction,2326528,0.16322115063667297
robust,7,train/clip_fraction,2334720,0.19881466031074524
robust,7,train/clip_fraction,2342912,0.18502475321292877
robust,7,train/clip_fraction,2351104,0.11204268038272858
robust,7,train/clip_fraction,2359296,0.1846330314874649
robust,7,train/clip_fraction,2367488,0.15470950305461884
robust,7,train/clip_fraction,2375680,0.16043134033679962
robust,7,train/clip_fraction,2383872,0.20749999582767487
robust,7,train/clip_fraction,2392064,0.17615582048892975
robust,7,train/clip_fraction,2400256,0.20990349352359772
robust,7,train/clip_fraction,2408448,0.1625434011220932
robust,7,train/clip_fraction,2416640,0.1612318903207779
robust,7,train/clip_fraction,2424832,0.1911851465702057
robust,7,train/clip_fraction,2433024,0.17601102590560913
robust,7,train/clip_fraction,2441216,0.20464938879013062
robust,7,train/clip_fraction,2449408,0.2207568734884262
robust,7,train/clip_fraction,2457600,0.1943633109331131
robust,7,train/clip_fraction,2465792,0.16626602411270142
robust,7,train/clip_fraction,2473984,0.18665994703769684
robust,7,train/clip_fraction,2482176,0.16324013471603394
robust,7,train/clip_fraction,2490368,0.15697674453258514
robust,7,train/clip_fraction,2498560,0.1851222813129425
robust,7,train/clip_fraction,2506752,0.19921875
robust,7,train/clip_fraction,2514944,0.15546086430549622
robust,7,train/clip_fraction,2523136,0.15642960369586945
robust,7,train/clip_fraction,2531328,0.14503204822540283
robust,7,train/clip_fraction,2539520,0.13983051478862762
robust,7,train/clip_fraction,2547712,0.18061156570911407
robust,7,train/clip_fraction,2555904,0.1805555522441864
robust,7,train/clip_fraction,2564096,0.16074486076831818
robust,7,train/clip_fraction,2572288,0.12045454233884811
robust,7,train/clip_fraction,2580480,0.12978316843509674
robust,7,train/clip_fraction,2588672,0.16043134033679962
robust,7,train/clip_fraction,2596864,0.15198864042758942
robust,7,train/clip_fraction,2605056,0.1961805522441864
robust,7,train/clip_fraction,2613248,0.171875
