design,policy_training_seed,tag,environment_steps,value
stabilized,5,train/clip_fraction,802816,0.1294642835855484
stabilized,5,train/clip_fraction,811008,0.16538915038108826
stabilized,5,train/clip_fraction,819200,0.18584279716014862
stabilized,5,train/clip_fraction,827392,0.18458333611488342
stabilized,5,train/clip_fraction,835584,0.1640625
stabilized,5,train/clip_fraction,843776,0.18976151943206787
stabilized,5,train/clip_fraction,851968,0.19393382966518402
stabilized,5,train/clip_fraction,860160,0.2068101465702057
stabilized,5,train/clip_fraction,868352,0.19193673133850098
stabilized,5,train/clip_fraction,876544,0.18333333730697632
stabilized,5,train/clip_fraction,884736,0.15079365670681
stabilized,5,train/clip_fraction,892928,0.17671655118465424
stabilized,5,train/clip_fraction,901120,0.21641355752944946
stabilized,5,train/clip_fraction,909312,0.18189102411270142
stabilized,5,train/clip_fraction,917504,0.18557098507881165
stabilized,5,train/clip_fraction,925696,0.15790720283985138
stabilized,5,train/clip_fraction,933888,0.1707589328289032
stabilized,5,train/clip_fraction,942080,0.16281703114509583
stabilized,5,train/clip_fraction,950272,0.15095765888690948
stabilized,5,train/clip_fraction,958464,0.19751602411270142
stabilized,5,train/clip_fraction,966656,0.1918402761220932
stabilized,5,train/clip_fraction,974848,0.17403845489025116
stabilized,5,train/clip_fraction,983040,0.2139705866575241
stabilized,5,train/clip_fraction,991232,0.16298076510429382
stabilized,5,train/clip_fraction,999424,0.1767314225435257
stabilized,5,train/clip_fraction,1007616,0.15448112785816193
stabilized,6,rollout/ep_len_mean,8192,87.85869598388672
stabilized,6,rollout/ep_len_mean,16384,83.44999694824219
stabilized,6,rollout/ep_len_mean,24576,108.23999786376953
stabilized,6,rollout/ep_len_mean,32768,111.16000366210938
stabilized,6,rollout/ep_len_mean,40960,141.1199951171875
stabilized,6,rollout/ep_len_mean,49152,113.2300033569336
stabilized,6,rollout/ep_len_mean,57344,88.19999694824219
stabilized,6,rollout/ep_len_mean,65536,147.74000549316406
stabilized,6,rollout/ep_len_mean,73728,141.63999938964844
stabilized,6,rollout/ep_len_mean,81920,76.95999908447266
stabilized,6,rollout/ep_len_mean,90112,85.19999694824219
stabilized,6,rollout/ep_len_mean,98304,96.75
stabilized,6,rollout/ep_len_mean,106496,120.11000061035156
stabilized,6,rollout/ep_len_mean,114688,120.83000183105469
stabilized,6,rollout/ep_len_mean,122880,136.58999633789062
stabilized,6,rollout/ep_len_mean,131072,174.8800048828125
stabilized,6,rollout/ep_len_mean,139264,203.07000732421875
stabilized,6,rollout/ep_len_mean,147456,175.1199951171875
stabilized,6,rollout/ep_len_mean,155648,120.70999908447266
stabilized,6,rollout/ep_len_mean,163840,140.7899932861328
stabilized,6,rollout/ep_len_mean,172032,175.02999877929688
stabilized,6,rollout/ep_len_mean,180224,196.1199951171875
stabilized,6,rollout/ep_len_mean,188416,229.02000427246094
stabilized,6,rollout/ep_len_mean,196608,240.61000061035156
stabilized,6,rollout/ep_len_mean,204800,246.97000122070312
stabilized,6,rollout/ep_len_mean,212992,210.6300048828125
stabilized,6,rollout/ep_len_mean,221184,194.1699981689453
stabilized,6,rollout/ep_len_mean,229376,178.58999633789062
stabilized,6,rollout/ep_len_mean,237568,188.85000610351562
stabilized,6,rollout/ep_len_mean,245760,214.6300048828125
stabilized,6,rollout/ep_len_mean,253952,174.0
stabilized,6,rollout/ep_len_mean,262144,197.39999389648438
stabilized,6,rollout/ep_len_mean,270336,183.5500030517578
stabilized,6,rollout/ep_len_mean,278528,214.86000061035156
stabilized,6,rollout/ep_len_mean,286720,214.6199951171875
stabilized,6,rollout/ep_len_mean,294912,256.3800048828125
stabilized,6,rollout/ep_len_mean,303104,270.9800109863281
stabilized,6,rollout/ep_len_mean,311296,257.3500061035156
stabilized,6,rollout/ep_len_mean,319488,227.7100067138672
stabilized,6,rollout/ep_len_mean,327680,222.1699981689453
stabilized,6,rollout/ep_len_mean,335872,201.00999450683594
stabilized,6,rollout/ep_len_mean,344064,231.47000122070312
stabilized,6,rollout/ep_len_mean,352256,238.8000030517578
stabilized,6,rollout/ep_len_mean,360448,219.16000366210938
stabilized,6,rollout/ep_len_mean,368640,192.22000122070312
stabilized,6,rollout/ep_len_mean,376832,162.5800018310547
stabilized,6,rollout/ep_len_mean,385024,163.27000427246094
stabilized,6,rollout/ep_len_mean,393216,210.74000549316406
stabilized,6,rollout/ep_len_mean,401408,242.27000427246094
stabilized,6,rollout/ep_len_mean,409600,276.8399963378906
stabilized,6,rollout/ep_len_mean,417792,297.6099853515625
stabilized,6,rollout/ep_len_mean,425984,296.510009765625
stabilized,6,rollout/ep_len_mean,434176,305.44000244140625
stabilized,6,rollout/ep_len_mean,442368,292.32000732421875
stabilized,6,rollout/ep_len_mean,450560,316.5299987792969
stabilized,6,rollout/ep_len_mean,458752,298.760009765625
stabilized,6,rollout/ep_len_mean,466944,303.510009765625
stabilized,6,rollout/ep_len_mean,475136,317.94000244140625
stabilized,6,rollout/ep_len_mean,483328,274.19000244140625
stabilized,6,rollout/ep_len_mean,491520,295.3800048828125
stabilized,6,rollout/ep_len_mean,499712,292.1600036621094
stabilized,6,rollout/ep_len_mean,507904,312.6099853515625
stabilized,6,rollout/ep_len_mean,516096,328.1199951171875
stabilized,6,rollout/ep_len_mean,524288,304.17999267578125
stabilized,6,rollout/ep_len_mean,532480,331.07000732421875
stabilized,6,rollout/ep_len_mean,540672,303.9700012207031
stabilized,6,rollout/ep_len_mean,548864,319.5199890136719
stabilized,6,rollout/ep_len_mean,557056,305.25
stabilized,6,rollout/ep_len_mean,565248,285.7900085449219
stabilized,6,rollout/ep_len_mean,573440,321.17999267578125
stabilized,6,rollout/ep_len_mean,581632,318.8299865722656
stabilized,6,rollout/ep_len_mean,589824,314.7200012207031
stabilized,6,rollout/ep_len_mean,598016,321.5199890136719
stabilized,6,rollout/ep_len_mean,606208,322.3299865722656
stabilized,6,rollout/ep_len_mean,614400,352.6700134277344
stabilized,6,rollout/ep_len_mean,622592,377.3500061035156
stabilized,6,rollout/ep_len_mean,630784,392.6000061035156
stabilized,6,rollout/ep_len_mean,638976,417.760009765625
stabilized,6,rollout/ep_len_mean,647168,447.1700134277344
stabilized,6,rollout/ep_len_mean,655360,457.0299987792969
stabilized,6,rollout/ep_len_mean,663552,468.260009765625
stabilized,6,rollout/ep_len_mean,671744,485.3800048828125
stabilized,6,rollout/ep_len_mean,679936,461.3800048828125
stabilized,6,rollout/ep_len_mean,688128,446.30999755859375
stabilized,6,rollout/ep_len_mean,696320,461.2900085449219
stabilized,6,rollout/ep_len_mean,704512,437.17999267578125
stabilized,6,rollout/ep_len_mean,712704,365.44000244140625
stabilized,6,rollout/ep_len_mean,720896,372.2300109863281
stabilized,6,rollout/ep_len_mean,729088,346.6099853515625
stabilized,6,rollout/ep_len_mean,737280,318.3599853515625
stabilized,6,rollout/ep_len_mean,745472,339.3399963378906
stabilized,6,rollout/ep_len_mean,753664,371.4200134277344
stabilized,6,rollout/ep_len_mean,761856,377.8500061035156
stabilized,6,rollout/ep_len_mean,770048,411.4200134277344
stabilized,6,rollout/ep_len_mean,778240,464.9700012207031
stabilized,6,rollout/ep_len_mean,786432,468.82000732421875
stabilized,6,rollout/ep_len_mean,794624,439.05999755859375
stabilized,6,rollout/ep_len_mean,802816,428.55999755859375
stabilized,6,rollout/ep_len_mean,811008,429.9599914550781
stabilized,6,rollout/ep_len_mean,819200,423.2099914550781
stabilized,6,rollout/ep_len_mean,827392,425.0899963378906
stabilized,6,rollout/ep_len_mean,835584,444.510009765625
stabilized,6,rollout/ep_len_mean,843776,439.3900146484375
stabilized,6,rollout/ep_len_mean,851968,393.3299865722656
stabilized,6,rollout/ep_len_mean,860160,371.20001220703125
stabilized,6,rollout/ep_len_mean,868352,330.1099853515625
stabilized,6,rollout/ep_len_mean,876544,313.2799987792969
stabilized,6,rollout/ep_len_mean,884736,350.92999267578125
stabilized,6,rollout/ep_len_mean,892928,381.2699890136719
stabilized,6,rollout/ep_len_mean,901120,383.7300109863281
stabilized,6,rollout/ep_len_mean,909312,411.0
stabilized,6,rollout/ep_len_mean,917504,439.1099853515625
stabilized,6,rollout/ep_len_mean,925696,457.17999267578125
stabilized,6,rollout/ep_len_mean,933888,425.32000732421875
stabilized,6,rollout/ep_len_mean,942080,441.6600036621094
stabilized,6,rollout/ep_len_mean,950272,423.57000732421875
stabilized,6,rollout/ep_len_mean,958464,402.30999755859375
stabilized,6,rollout/ep_len_mean,966656,386.2099914550781
stabilized,6,rollout/ep_len_mean,974848,420.8399963378906
stabilized,6,rollout/ep_len_mean,983040,415.69000244140625
stabilized,6,rollout/ep_len_mean,991232,441.0899963378906
stabilized,6,rollout/ep_len_mean,999424,471.2900085449219
stabilized,6,rollout/ep_len_mean,1007616,486.6000061035156
stabilized,6,train/approx_kl,16384,0.012820306234061718
stabilized,6,train/approx_kl,24576,0.02059313654899597
stabilized,6,train/approx_kl,32768,0.01806323044002056
stabilized,6,train/approx_kl,40960,0.018598895519971848
stabilized,6,train/approx_kl,49152,0.018485646694898605
stabilized,6,train/approx_kl,57344,0.015243700705468655
stabilized,6,train/approx_kl,65536,0.01738864742219448
stabilized,6,train/approx_kl,73728,0.018800368532538414
stabilized,6,train/approx_kl,81920,0.01972828432917595
stabilized,6,train/approx_kl,90112,0.01867552287876606
stabilized,6,train/approx_kl,98304,0.019527357071638107
stabilized,6,train/approx_kl,106496,0.01828806847333908
stabilized,6,train/approx_kl,114688,0.015792647376656532
stabilized,6,train/approx_kl,122880,0.021751780062913895
stabilized,6,train/approx_kl,131072,0.02198917418718338
stabilized,6,train/approx_kl,139264,0.020432911813259125
stabilized,6,train/approx_kl,147456,0.020331259816884995
stabilized,6,train/approx_kl,155648,0.022654421627521515
stabilized,6,train/approx_kl,163840,0.010642686858773232
stabilized,6,train/approx_kl,172032,0.02153281308710575
stabilized,6,train/approx_kl,180224,0.019347945228219032
stabilized,6,train/approx_kl,188416,0.020136458799242973
stabilized,6,train/approx_kl,196608,0.011890697292983532
stabilized,6,train/approx_kl,204800,0.021675551310181618
stabilized,6,train/approx_kl,212992,0.018711624667048454
stabilized,6,train/approx_kl,221184,0.019798265770077705
stabilized,6,train/approx_kl,229376,0.02220633439719677
stabilized,6,train/approx_kl,237568,0.012174968607723713
stabilized,6,train/approx_kl,245760,0.013428162783384323
stabilized,6,train/approx_kl,253952,0.023419540375471115
stabilized,6,train/approx_kl,262144,0.020724227651953697
stabilized,6,train/approx_kl,270336,0.02027515135705471
stabilized,6,train/approx_kl,278528,0.01192380115389824
stabilized,6,train/approx_kl,286720,0.019726593047380447
stabilized,6,train/approx_kl,294912,0.012537593021988869
stabilized,6,train/approx_kl,303104,0.010971516370773315
stabilized,6,train/approx_kl,311296,0.012775386683642864
stabilized,6,train/approx_kl,319488,0.02117128111422062
stabilized,6,train/approx_kl,327680,0.012961779721081257
stabilized,6,train/approx_kl,335872,0.019950728863477707
stabilized,6,train/approx_kl,344064,0.013159654103219509
stabilized,6,train/approx_kl,352256,0.013127930462360382
stabilized,6,train/approx_kl,360448,0.012569651007652283
stabilized,6,train/approx_kl,368640,0.013435779139399529
stabilized,6,train/approx_kl,376832,0.012981121428310871
stabilized,6,train/approx_kl,385024,0.013235700316727161
stabilized,6,train/approx_kl,393216,0.014212407171726227
stabilized,6,train/approx_kl,401408,0.013112188316881657
stabilized,6,train/approx_kl,409600,0.012793228961527348
stabilized,6,train/approx_kl,417792,0.023315245285630226
stabilized,6,train/approx_kl,425984,0.013239332474768162
stabilized,6,train/approx_kl,434176,0.01430425327271223
stabilized,6,train/approx_kl,442368,0.010965423658490181
stabilized,6,train/approx_kl,450560,0.014173755422234535
stabilized,6,train/approx_kl,458752,0.012498106807470322
stabilized,6,train/approx_kl,466944,0.011303665116429329
stabilized,6,train/approx_kl,475136,0.014633328653872013
stabilized,6,train/approx_kl,483328,0.01223659422248602
stabilized,6,train/approx_kl,491520,0.013079344294965267
stabilized,6,train/approx_kl,499712,0.02599371038377285
stabilized,6,train/approx_kl,507904,0.013586809858679771
stabilized,6,train/approx_kl,516096,0.013378358446061611
stabilized,6,train/approx_kl,524288,0.00956890918314457
stabilized,6,train/approx_kl,532480,0.010955913923680782
stabilized,6,train/approx_kl,540672,0.0121384859085083
stabilized,6,train/approx_kl,548864,0.011654212139546871
stabilized,6,train/approx_kl,557056,0.014984198845922947
stabilized,6,train/approx_kl,565248,0.013554499484598637
stabilized,6,train/approx_kl,573440,0.012415599077939987
stabilized,6,train/approx_kl,581632,0.009372754953801632
stabilized,6,train/approx_kl,589824,0.014844912104308605
stabilized,6,train/approx_kl,598016,0.013937137089669704
stabilized,6,train/approx_kl,606208,0.013352158479392529
stabilized,6,train/approx_kl,614400,0.012845299206674099
stabilized,6,train/approx_kl,622592,0.014799595810472965
stabilized,6,train/approx_kl,630784,0.014050071127712727
stabilized,6,train/approx_kl,638976,0.013441174291074276
stabilized,6,train/approx_kl,647168,0.014081201516091824
stabilized,6,train/approx_kl,655360,0.012138978578150272
stabilized,6,train/approx_kl,663552,0.013306736946105957
stabilized,6,train/approx_kl,671744,0.015292875468730927
stabilized,6,train/approx_kl,679936,0.016250861808657646
stabilized,6,train/approx_kl,688128,0.013460461050271988
stabilized,6,train/approx_kl,696320,0.013439025729894638
stabilized,6,train/approx_kl,704512,0.010734090581536293
stabilized,6,train/approx_kl,712704,0.012321882881224155
stabilized,6,train/approx_kl,720896,0.012627897784113884
stabilized,6,train/approx_kl,729088,0.01428796537220478
stabilized,6,train/approx_kl,737280,0.012398820370435715
stabilized,6,train/approx_kl,745472,0.013824529014527798
stabilized,6,train/approx_kl,753664,0.012869738042354584
stabilized,6,train/approx_kl,761856,0.012951500713825226
stabilized,6,train/approx_kl,770048,0.012850119732320309
stabilized,6,train/approx_kl,778240,0.010809323750436306
stabilized,6,train/approx_kl,786432,0.01048179343342781
stabilized,6,train/approx_kl,794624,0.013218902051448822
stabilized,6,train/approx_kl,802816,0.016529090702533722
stabilized,6,train/approx_kl,811008,0.010682809166610241
stabilized,6,train/approx_kl,819200,0.012027719989418983
stabilized,6,train/approx_kl,827392,0.01125718280673027
stabilized,6,train/approx_kl,835584,0.009988175705075264
stabilized,6,train/approx_kl,843776,0.01405725535005331
stabilized,6,train/approx_kl,851968,0.01079163234680891
stabilized,6,train/approx_kl,860160,0.009049125015735626
stabilized,6,train/approx_kl,868352,0.014018257148563862
stabilized,6,train/approx_kl,876544,0.014590132050216198
stabilized,6,train/approx_kl,884736,0.013453450053930283
stabilized,6,train/approx_kl,892928,0.011319917626678944
stabilized,6,train/approx_kl,901120,0.010874726809561253
stabilized,6,train/approx_kl,909312,0.01094338484108448
stabilized,6,train/approx_kl,917504,0.007592023815959692
stabilized,6,train/approx_kl,925696,0.013288196176290512
stabilized,6,train/approx_kl,933888,0.013944973237812519
stabilized,6,train/approx_kl,942080,0.013723175972700119
stabilized,6,train/approx_kl,950272,0.0152285723015666
stabilized,6,train/approx_kl,958464,0.01550197135657072
stabilized,6,train/approx_kl,966656,0.01021711528301239
stabilized,6,train/approx_kl,974848,0.012240237556397915
stabilized,6,train/approx_kl,983040,0.014416060410439968
stabilized,6,train/approx_kl,991232,0.013117910362780094
stabilized,6,train/approx_kl,999424,0.01164325699210167
stabilized,6,train/approx_kl,1007616,0.00967178400605917
stabilized,6,train/clip_fraction,16384,0.13145379722118378
stabilized,6,train/clip_fraction,24576,0.2109195441007614
stabilized,6,train/clip_fraction,32768,0.1727386862039566
stabilized,6,train/clip_fraction,40960,0.1935344785451889
stabilized,6,train/clip_fraction,49152,0.19217415153980255
stabilized,6,train/clip_fraction,57344,0.16482676565647125
stabilized,6,train/clip_fraction,65536,0.16657021641731262
stabilized,6,train/clip_fraction,73728,0.17893144488334656
stabilized,6,train/clip_fraction,81920,0.195219486951828
stabilized,6,train/clip_fraction,90112,0.20921939611434937
stabilized,6,train/clip_fraction,98304,0.1814236044883728
stabilized,6,train/clip_fraction,106496,0.1779513955116272
stabilized,6,train/clip_fraction,114688,0.17894616723060608
stabilized,6,train/clip_fraction,122880,0.1818387657403946
stabilized,6,train/clip_fraction,131072,0.17369981110095978
stabilized,6,train/clip_fraction,139264,0.2005062848329544
stabilized,6,train/clip_fraction,147456,0.194423645734787
stabilized,6,train/clip_fraction,155648,0.1632339060306549
stabilized,6,train/clip_fraction,163840,0.13907797634601593
stabilized,6,train/clip_fraction,172032,0.1969401091337204
stabilized,6,train/clip_fraction,180224,0.2247488796710968
stabilized,6,train/clip_fraction,188416,0.21212635934352875
stabilized,6,train/clip_fraction,196608,0.16480977833271027
stabilized,6,train/clip_fraction,204800,0.18773147463798523
stabilized,6,train/clip_fraction,212992,0.2004825323820114
stabilized,6,train/clip_fraction,221184,0.22685185074806213
stabilized,6,train/clip_fraction,229376,0.19547413289546967
stabilized,6,train/clip_fraction,237568,0.16672207415103912
stabilized,6,train/clip_fraction,245760,0.1829819232225418
stabilized,6,train/clip_fraction,253952,0.19474637508392334
stabilized,6,train/clip_fraction,262144,0.20493951439857483
stabilized,6,train/clip_fraction,270336,0.1967516392469406
stabilized,6,train/clip_fraction,278528,0.16856971383094788
stabilized,6,train/clip_fraction,286720,0.21135355532169342
stabilized,6,train/clip_fraction,294912,0.17170138657093048
stabilized,6,train/clip_fraction,303104,0.1540178507566452
stabilized,6,train/clip_fraction,311296,0.18352754414081573
stabilized,6,train/clip_fraction,319488,0.20561593770980835
stabilized,6,train/clip_fraction,327680,0.17440475523471832
stabilized,6,train/clip_fraction,335872,0.21127231419086456
stabilized,6,train/clip_fraction,344064,0.18573588132858276
stabilized,6,train/clip_fraction,352256,0.1823979616165161
stabilized,6,train/clip_fraction,360448,0.1785714328289032
stabilized,6,train/clip_fraction,368640,0.18920454382896423
stabilized,6,train/clip_fraction,376832,0.18150252103805542
stabilized,6,train/clip_fraction,385024,0.18141447007656097
stabilized,6,train/clip_fraction,393216,0.19819079339504242
stabilized,6,train/clip_fraction,401408,0.17372311651706696
stabilized,6,train/clip_fraction,409600,0.177526593208313
stabilized,6,train/clip_fraction,417792,0.2119360864162445
stabilized,6,train/clip_fraction,425984,0.1838592290878296
stabilized,6,train/clip_fraction,434176,0.1971558928489685
stabilized,6,train/clip_fraction,442368,0.1507352888584137
stabilized,6,train/clip_fraction,450560,0.19627976417541504
stabilized,6,train/clip_fraction,458752,0.1756249964237213
stabilized,6,train/clip_fraction,466944,0.1570870578289032
stabilized,6,train/clip_fraction,475136,0.2034313678741455
stabilized,6,train/clip_fraction,483328,0.16521139442920685
stabilized,6,train/clip_fraction,491520,0.18313953280448914
stabilized,6,train/clip_fraction,499712,0.2185150384902954
stabilized,6,train/clip_fraction,507904,0.18882979452610016
stabilized,6,train/clip_fraction,516096,0.18252059817314148
stabilized,6,train/clip_fraction,524288,0.12372449040412903
stabilized,6,train/clip_fraction,532480,0.1484375
stabilized,6,train/clip_fraction,540672,0.16748046875
stabilized,6,train/clip_fraction,548864,0.15520833432674408
stabilized,6,train/clip_fraction,557056,0.19806985557079315
stabilized,6,train/clip_fraction,565248,0.19021739065647125
stabilized,6,train/clip_fraction,573440,0.17083333432674408
stabilized,6,train/clip_fraction,581632,0.1216517835855484
stabilized,6,train/clip_fraction,589824,0.2026263326406479
stabilized,6,train/clip_fraction,598016,0.191021129488945
stabilized,6,train/clip_fraction,606208,0.1845332235097885
stabilized,6,train/clip_fraction,614400,0.17471590638160706
stabilized,6,train/clip_fraction,622592,0.20246011018753052
stabilized,6,train/clip_fraction,630784,0.19597138464450836
stabilized,6,train/clip_fraction,638976,0.19918224215507507
stabilized,6,train/clip_fraction,647168,0.1927083283662796
stabilized,6,train/clip_fraction,655360,0.1618114411830902
stabilized,6,train/clip_fraction,663552,0.18168218433856964
stabilized,6,train/clip_fraction,671744,0.2145182341337204
stabilized,6,train/clip_fraction,679936,0.22420400381088257
stabilized,6,train/clip_fraction,688128,0.18475507199764252
stabilized,6,train/clip_fraction,696320,0.17120295763015747
stabilized,6,train/clip_fraction,704512,0.14562499523162842
stabilized,6,train/clip_fraction,712704,0.168212890625
stabilized,6,train/clip_fraction,720896,0.16025641560554504
stabilized,6,train/clip_fraction,729088,0.2005814015865326
stabilized,6,train/clip_fraction,737280,0.1647135466337204
stabilized,6,train/clip_fraction,745472,0.18866822123527527
stabilized,6,train/clip_fraction,753664,0.171875
stabilized,6,train/clip_fraction,761856,0.18217720091342926
stabilized,6,train/clip_fraction,770048,0.17828525602817535
stabilized,6,train/clip_fraction,778240,0.1432291716337204
stabilized,6,train/clip_fraction,786432,0.14700254797935486
stabilized,6,train/clip_fraction,794624,0.1792140156030655
stabilized,6,train/clip_fraction,802816,0.22958669066429138
stabilized,6,train/clip_fraction,811008,0.14232337474822998
stabilized,6,train/clip_fraction,819200,0.173828125
stabilized,6,train/clip_fraction,827392,0.15148304402828217
stabilized,6,train/clip_fraction,835584,0.13506944477558136
stabilized,6,train/clip_fraction,843776,0.19086021184921265
stabilized,6,train/clip_fraction,851968,0.13625000417232513
stabilized,6,train/clip_fraction,860160,0.1148897036910057
stabilized,6,train/clip_fraction,868352,0.18770833313465118
stabilized,6,train/clip_fraction,876544,0.2011471539735794
stabilized,6,train/clip_fraction,884736,0.18209876120090485
stabilized,6,train/clip_fraction,892928,0.15510110557079315
stabilized,6,train/clip_fraction,901120,0.15546874701976776
stabilized,6,train/clip_fraction,909312,0.14873798191547394
stabilized,6,train/clip_fraction,917504,0.09218750149011612
stabilized,6,train/clip_fraction,925696,0.17666666209697723
stabilized,6,train/clip_fraction,933888,0.18597561120986938
stabilized,6,train/clip_fraction,942080,0.19066455960273743
stabilized,6,train/clip_fraction,950272,0.21521739661693573
stabilized,6,train/clip_fraction,958464,0.20656250417232513
stabilized,6,train/clip_fraction,966656,0.1379716992378235
stabilized,6,train/clip_fraction,974848,0.1547475904226303
stabilized,6,train/clip_fraction,983040,0.18909801542758942
stabilized,6,train/clip_fraction,991232,0.18437500298023224
stabilized,6,train/clip_fraction,999424,0.1517857164144516
stabilized,6,train/clip_fraction,1007616,0.13179348409175873
stabilized,7,rollout/ep_len_mean,8192,93.27059173583984
stabilized,7,rollout/ep_len_mean,16384,84.7699966430664
stabilized,7,rollout/ep_len_mean,24576,71.12000274658203
stabilized,7,rollout/ep_len_mean,32768,87.05999755859375
stabilized,7,rollout/ep_len_mean,40960,89.41999816894531
stabilized,7,rollout/ep_len_mean,49152,130.8300018310547
stabilized,7,rollout/ep_len_mean,57344,135.5500030517578
stabilized,7,rollout/ep_len_mean,65536,118.97000122070312
stabilized,7,rollout/ep_len_mean,73728,154.72999572753906
stabilized,7,rollout/ep_len_mean,81920,78.12999725341797
stabilized,7,rollout/ep_len_mean,90112,109.69999694824219
stabilized,7,rollout/ep_len_mean,98304,135.38999938964844
stabilized,7,rollout/ep_len_mean,106496,162.0
stabilized,7,rollout/ep_len_mean,114688,130.1999969482422
stabilized,7,rollout/ep_len_mean,122880,120.23999786376953
stabilized,7,rollout/ep_len_mean,131072,175.10000610351562
stabilized,7,rollout/ep_len_mean,139264,177.9499969482422
stabilized,7,rollout/ep_len_mean,147456,211.14999389648438
stabilized,7,rollout/ep_len_mean,155648,215.35000610351562
stabilized,7,rollout/ep_len_mean,163840,249.77999877929688
stabilized,7,rollout/ep_len_mean,172032,201.30999755859375
stabilized,7,rollout/ep_len_mean,180224,180.50999450683594
stabilized,7,rollout/ep_len_mean,188416,202.9499969482422
stabilized,7,rollout/ep_len_mean,196608,229.39999389648438
stabilized,7,rollout/ep_len_mean,204800,281.3900146484375
stabilized,7,rollout/ep_len_mean,212992,210.77999877929688
stabilized,7,rollout/ep_len_mean,221184,197.13999938964844
stabilized,7,rollout/ep_len_mean,229376,193.63999938964844
stabilized,7,rollout/ep_len_mean,237568,187.0800018310547
stabilized,7,rollout/ep_len_mean,245760,174.16000366210938
stabilized,7,rollout/ep_len_mean,253952,185.3300018310547
stabilized,7,rollout/ep_len_mean,262144,194.25
stabilized,7,rollout/ep_len_mean,270336,256.3599853515625
stabilized,7,rollout/ep_len_mean,278528,212.1199951171875
stabilized,7,rollout/ep_len_mean,286720,175.00999450683594
stabilized,7,rollout/ep_len_mean,294912,198.27000427246094
stabilized,7,rollout/ep_len_mean,303104,240.91000366210938
stabilized,7,rollout/ep_len_mean,311296,291.2200012207031
stabilized,7,rollout/ep_len_mean,319488,271.25
stabilized,7,rollout/ep_len_mean,327680,233.89999389648438
stabilized,7,rollout/ep_len_mean,335872,205.64999389648438
stabilized,7,rollout/ep_len_mean,344064,211.9600067138672
stabilized,7,rollout/ep_len_mean,352256,257.82000732421875
stabilized,7,rollout/ep_len_mean,360448,279.6300048828125
stabilized,7,rollout/ep_len_mean,368640,345.8900146484375
stabilized,7,rollout/ep_len_mean,376832,372.1499938964844
stabilized,7,rollout/ep_len_mean,385024,362.8399963378906
stabilized,7,rollout/ep_len_mean,393216,382.4200134277344
stabilized,7,rollout/ep_len_mean,401408,348.6000061035156
stabilized,7,rollout/ep_len_mean,409600,370.6700134277344
stabilized,7,rollout/ep_len_mean,417792,372.6099853515625
stabilized,7,rollout/ep_len_mean,425984,323.07000732421875
stabilized,7,rollout/ep_len_mean,434176,349.4700012207031
stabilized,7,rollout/ep_len_mean,442368,322.5199890136719
stabilized,7,rollout/ep_len_mean,450560,304.5299987792969
stabilized,7,rollout/ep_len_mean,458752,268.57000732421875
stabilized,7,rollout/ep_len_mean,466944,296.30999755859375
stabilized,7,rollout/ep_len_mean,475136,295.3999938964844
stabilized,7,rollout/ep_len_mean,483328,324.2799987792969
stabilized,7,rollout/ep_len_mean,491520,336.0400085449219
stabilized,7,rollout/ep_len_mean,499712,316.010009765625
stabilized,7,rollout/ep_len_mean,507904,291.25
stabilized,7,rollout/ep_len_mean,516096,271.739990234375
stabilized,7,rollout/ep_len_mean,524288,306.0899963378906
stabilized,7,rollout/ep_len_mean,532480,302.67999267578125
stabilized,7,rollout/ep_len_mean,540672,296.239990234375
stabilized,7,rollout/ep_len_mean,548864,301.2900085449219
stabilized,7,rollout/ep_len_mean,557056,345.010009765625
stabilized,7,rollout/ep_len_mean,565248,323.57000732421875
stabilized,7,rollout/ep_len_mean,573440,318.8800048828125
stabilized,7,rollout/ep_len_mean,581632,281.0899963378906
stabilized,7,rollout/ep_len_mean,589824,288.7699890136719
stabilized,7,rollout/ep_len_mean,598016,321.44000244140625
stabilized,7,rollout/ep_len_mean,606208,328.95001220703125
stabilized,7,rollout/ep_len_mean,614400,328.010009765625
stabilized,7,rollout/ep_len_mean,622592,275.3699951171875
stabilized,7,rollout/ep_len_mean,630784,292.1300048828125
stabilized,7,rollout/ep_len_mean,638976,234.83999633789062
stabilized,7,rollout/ep_len_mean,647168,258.739990234375
stabilized,7,rollout/ep_len_mean,655360,246.32000732421875
stabilized,7,rollout/ep_len_mean,663552,265.3999938964844
stabilized,7,rollout/ep_len_mean,671744,314.2300109863281
stabilized,7,rollout/ep_len_mean,679936,313.92999267578125
stabilized,7,rollout/ep_len_mean,688128,344.42999267578125
stabilized,7,rollout/ep_len_mean,696320,373.5299987792969
stabilized,7,rollout/ep_len_mean,704512,369.0199890136719
stabilized,7,rollout/ep_len_mean,712704,370.0799865722656
stabilized,7,rollout/ep_len_mean,720896,342.82000732421875
stabilized,7,rollout/ep_len_mean,729088,323.3599853515625
stabilized,7,rollout/ep_len_mean,737280,338.79998779296875
stabilized,7,rollout/ep_len_mean,745472,247.17999267578125
stabilized,7,rollout/ep_len_mean,753664,284.0
stabilized,7,rollout/ep_len_mean,761856,254.17999267578125
stabilized,7,rollout/ep_len_mean,770048,274.2699890136719
stabilized,7,rollout/ep_len_mean,778240,333.7699890136719
stabilized,7,rollout/ep_len_mean,786432,355.8699951171875
stabilized,7,rollout/ep_len_mean,794624,361.1000061035156
