#{"t_start": 1787787329.2431824, "env_id": "Ant-v5"}
r,l,t
68.260518,69,381.441553
66.527788,72,381.538184
559.742428,387,382.060495
1318.662479,1000,383.614829
1344.192682,1000,384.999737
50.978801,43,385.059301
1356.047473,1000,386.662727
230.669594,169,386.895434
157.9571,157,387.110379
426.123372,327,387.551864
1411.865379,1000,389.04554
257.199628,214,389.334807
82.383753,70,389.430423
430.102514,382,389.955946
1411.667948,1000,391.592017
20.506139,35,391.640321
196.59178,155,391.852178
18.657703,14,391.871848
1405.995282,1000,393.237836
85.288148,66,393.327281
173.28656,127,393.499537
344.149188,245,393.831365
805.677205,520,394.681265
247.553726,198,394.954944
1389.446171,1000,396.331754
33.276477,63,396.417638
21.625697,17,396.440808
369.286279,299,396.850667
623.387373,435,397.560029
-2.6047,16,397.581905
241.691979,165,397.806745
76.515624,77,397.913022
1268.84107,1000,399.283254
77.813283,69,399.377232
206.322065,189,399.635059
1369.456018,1000,401.199602
425.108138,317,401.632708
177.70193,123,401.801386
1376.729882,1000,403.385485
1342.633839,1000,404.760043
83.701884,77,404.867428
376.26288,288,405.263001
200.231869,166,405.492605
200.223073,135,405.678114
1349.361466,1000,407.222363
441.111702,393,407.763972
101.576987,127,407.93982
1312.284688,1000,409.488392
40.018985,31,409.531115
112.462877,49,409.59982
153.906254,130,409.777209
151.346928,134,409.961849
1450.850312,1000,411.346703
218.846817,158,411.564253
1387.708326,1000,413.081139
